instance family sat sequential14 sequentialinputordersoftmax14 sequentialshuffle14 sequentialantiheuristic14 sequentialinputordersoftmaxrestarts14 sequentialrestartsshuffle14 sequentialdds14
all-images-CVIU11-pattern33-target14 14 0 1 1 1 1 1 1 13
all-images-CVIU11-pattern33-target140 14 0 2 2 2 2 2 2 54
all-images-CVIU11-pattern33-target141 14 0 1 1 1 1 1 1 13
all-images-CVIU11-pattern33-target142 14 0 2 2 2 2 2 2 73
all-images-CVIU11-pattern33-target143 14 0 1 1 1 1 1 1 49
all-images-CVIU11-pattern33-target144 14 0 3 3 3 3 3 3 34
all-images-CVIU11-pattern33-target145 14 0 4 4 4 4 4 4 75
all-images-CVIU11-pattern33-target146 14 0 11 11 11 11 11 11 410
all-images-CVIU11-pattern33-target15 14 0 1 1 1 1 1 1 17
all-images-CVIU11-pattern33-target16 14 0 1 1 1 1 1 1 16
all-images-CVIU11-pattern33-target17 14 0 2 2 2 2 2 2 125
all-images-CVIU11-pattern33-target18 14 0 6 6 6 6 6 6 299
all-images-CVIU11-pattern33-target19 14 0 5 5 5 5 5 5 314
all-images-CVIU11-pattern33-target2 14 0 1 1 1 1 1 1 28
all-images-CVIU11-pattern33-target20 14 0 1 1 1 1 1 1 51
all-images-CVIU11-pattern33-target21 14 0 1 1 1 1 1 1 50
all-images-CVIU11-pattern33-target22 14 0 1 1 1 1 1 1 50
all-images-CVIU11-pattern33-target23 14 0 7 7 7 7 7 7 234
all-images-CVIU11-pattern33-target24 14 0 1 1 1 1 1 1 21
all-images-CVIU11-pattern33-target25 14 0 1 1 1 1 1 1 14
all-images-CVIU11-pattern33-target26 14 0 1 1 1 1 1 1 19
all-images-CVIU11-pattern33-target27 14 0 9 9 9 9 9 9 285
all-images-CVIU11-pattern33-target28 14 0 4 4 4 4 4 4 58
all-images-CVIU11-pattern33-target29 14 0 10 10 10 10 10 10 605
all-images-CVIU11-pattern33-target3 14 0 3 3 3 3 3 3 111
all-images-CVIU11-pattern33-target30 14 0 2 2 2 2 2 2 97
all-images-CVIU11-pattern33-target31 14 0 8 8 8 8 8 8 215
all-images-CVIU11-pattern33-target32 14 0 3 3 3 3 3 3 208
all-images-CVIU11-pattern33-target33 14 0 2 2 2 2 2 2 112
all-images-CVIU11-pattern33-target34 14 0 5 5 5 5 5 5 116
all-images-CVIU11-pattern33-target35 14 0 1 1 1 1 1 1 82
all-images-CVIU11-pattern33-target36 14 0 1 1 1 1 1 1 58
all-images-CVIU11-pattern33-target37 14 0 13 13 13 13 13 13 495
all-images-CVIU11-pattern33-target38 14 0 9 9 9 9 9 9 436
all-images-CVIU11-pattern33-target39 14 0 8 8 8 8 8 8 239
all-images-CVIU11-pattern33-target4 14 0 5 5 5 5 5 5 208
all-images-CVIU11-pattern33-target40 14 0 1 1 1 1 1 1 73
all-images-CVIU11-pattern33-target41 14 0 4 4 4 4 4 4 134
all-images-CVIU11-pattern33-target42 14 0 1 1 1 1 1 1 67
all-images-CVIU11-pattern33-target43 14 0 13 13 13 13 13 13 633
all-images-CVIU11-pattern33-target44 14 0 6 6 6 6 6 6 231
all-images-CVIU11-pattern33-target45 14 0 3 3 3 3 3 3 118
all-images-CVIU11-pattern33-target46 14 0 19 19 19 19 19 19 578
all-images-CVIU11-pattern33-target47 14 0 19 19 19 19 19 19 1151
all-images-CVIU11-pattern33-target48 14 0 8 8 8 8 8 8 294
all-images-CVIU11-pattern33-target49 14 0 4 4 4 4 4 4 194
all-images-CVIU11-pattern33-target5 14 0 2 2 2 2 2 2 133
all-images-CVIU11-pattern33-target50 14 0 2 2 2 2 2 2 101
all-images-CVIU11-pattern33-target51 14 0 1 1 1 1 1 1 62
all-images-CVIU11-pattern33-target52 14 0 6 6 6 6 6 6 173
all-images-CVIU11-pattern33-target53 14 0 2 2 2 2 2 2 86
all-images-CVIU11-pattern33-target54 14 0 2 2 2 2 2 2 90
all-images-CVIU11-pattern33-target55 14 0 1 1 1 1 1 1 42
all-images-CVIU11-pattern33-target56 14 0 2 2 2 2 2 2 25
all-images-CVIU11-pattern33-target57 14 0 14 14 14 14 14 14 719
all-images-CVIU11-pattern33-target58 14 0 2 2 2 2 2 2 52
all-images-CVIU11-pattern33-target59 14 0 1 1 1 1 1 1 65
all-images-CVIU11-pattern33-target6 14 0 15 15 15 15 15 15 616
all-images-CVIU11-pattern33-target60 14 0 4 4 4 4 4 4 135
all-images-CVIU11-pattern33-target61 14 0 13 13 13 13 13 13 411
all-images-CVIU11-pattern33-target62 14 0 1 1 1 1 1 1 81
all-images-CVIU11-pattern33-target63 14 0 3 3 3 3 3 3 193
all-images-CVIU11-pattern33-target64 14 0 1 1 1 1 1 1 49
all-images-CVIU11-pattern33-target65 14 0 1 1 1 1 1 1 59
all-images-CVIU11-pattern33-target66 14 0 1 1 1 1 1 1 38
all-images-CVIU11-pattern33-target67 14 0 6 6 6 6 6 6 161
all-images-CVIU11-pattern33-target68 14 0 5 5 5 5 5 5 236
all-images-CVIU11-pattern33-target69 14 0 1 1 1 1 1 1 77
all-images-CVIU11-pattern33-target7 14 0 2 2 2 2 2 2 105
all-images-CVIU11-pattern33-target70 14 0 3 3 3 3 3 3 118
all-images-CVIU11-pattern33-target71 14 0 1 1 1 1 1 1 66
all-images-CVIU11-pattern33-target72 14 0 1 1 1 1 1 1 60
all-images-CVIU11-pattern33-target73 14 0 7 7 7 7 7 7 209
all-images-CVIU11-pattern33-target74 14 0 1 1 1 1 1 1 82
all-images-CVIU11-pattern33-target75 14 0 2 2 2 2 2 2 85
all-images-CVIU11-pattern33-target76 14 0 1 1 1 1 1 1 55
all-images-CVIU11-pattern33-target77 14 0 2 2 2 2 2 2 158
all-images-CVIU11-pattern33-target78 14 0 5 5 5 5 5 5 313
all-images-CVIU11-pattern33-target79 14 0 9 9 9 9 9 9 187
all-images-CVIU11-pattern33-target8 14 0 4 4 4 4 4 4 83
all-images-CVIU11-pattern33-target80 14 0 1 1 1 1 1 1 41
all-images-CVIU11-pattern33-target81 14 0 2 2 2 2 2 2 99
all-images-CVIU11-pattern33-target82 14 0 1 1 1 1 1 1 57
all-images-CVIU11-pattern33-target83 14 0 5 5 5 5 5 5 195
all-images-CVIU11-pattern33-target84 14 0 1 1 1 1 1 1 13
all-images-CVIU11-pattern33-target85 14 0 4 4 4 4 4 4 280
all-images-CVIU11-pattern33-target86 14 0 9 9 9 9 9 9 168
all-images-CVIU11-pattern33-target87 14 0 2 2 2 2 2 2 80
all-images-CVIU11-pattern33-target88 14 0 3 3 3 3 3 3 137
all-images-CVIU11-pattern33-target89 14 0 1 1 1 1 1 1 43
all-images-CVIU11-pattern33-target9 14 0 1 1 1 1 1 1 42
all-images-CVIU11-pattern33-target90 14 0 2 2 2 2 2 2 55
all-images-CVIU11-pattern33-target91 14 0 1 1 1 1 1 1 22
all-images-CVIU11-pattern33-target92 14 0 16 16 16 16 16 16 908
all-images-CVIU11-pattern33-target93 14 0 2 2 2 2 2 2 109
all-images-CVIU11-pattern33-target94 14 0 13 13 13 13 13 13 556
all-images-CVIU11-pattern33-target95 14 0 1 1 1 1 1 1 19
all-images-CVIU11-pattern33-target96 14 0 1 1 1 1 1 1 19
all-images-CVIU11-pattern33-target97 14 0 2 2 2 2 2 2 41
all-images-CVIU11-pattern33-target98 14 0 3 3 3 3 3 3 38
all-images-CVIU11-pattern33-target99 14 0 3 3 3 3 3 3 120
all-images-CVIU11-pattern34-target1 14 0 1 1 1 1 1 1 19
all-images-CVIU11-pattern34-target10 14 0 1 1 1 1 1 1 14
all-images-CVIU11-pattern34-target100 14 0 1 1 1 1 1 1 14
all-images-CVIU11-pattern34-target101 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern34-target102 14 0 1 1 1 1 1 1 13
all-images-CVIU11-pattern34-target103 14 0 1 1 1 1 1 1 19
all-images-CVIU11-pattern34-target104 14 0 1 1 1 1 1 1 33
all-images-CVIU11-pattern34-target105 14 0 1 1 1 1 1 1 27
all-images-CVIU11-pattern34-target106 14 0 1 1 1 1 1 1 26
all-images-CVIU11-pattern34-target107 14 0 1 1 1 1 1 1 27
all-images-CVIU11-pattern34-target108 14 0 1 1 1 1 1 1 66
all-images-CVIU11-pattern34-target109 14 0 1 1 1 1 1 1 19
all-images-CVIU11-pattern34-target11 14 0 1 1 1 1 1 1 14
all-images-CVIU11-pattern34-target110 14 0 1 1 1 1 1 1 10
all-images-CVIU11-pattern34-target111 14 0 1 1 1 1 1 1 14
all-images-CVIU11-pattern34-target112 14 0 1 1 1 1 1 1 9
all-images-CVIU11-pattern34-target113 14 0 1 1 1 1 1 1 10
all-images-CVIU11-pattern34-target114 14 0 1 1 1 1 1 1 8
all-images-CVIU11-pattern34-target115 14 0 1 1 1 1 1 1 24
all-images-CVIU11-pattern34-target116 14 0 1 1 1 1 1 1 44
all-images-CVIU11-pattern34-target117 14 0 1 1 1 1 1 1 37
all-images-CVIU11-pattern34-target118 14 0 1 1 1 1 1 1 24
all-images-CVIU11-pattern34-target119 14 0 1 1 1 1 1 1 38
all-images-CVIU11-pattern34-target12 14 0 1 1 1 1 1 1 24
all-images-CVIU11-pattern34-target120 14 0 1 1 1 1 1 1 21
all-images-CVIU11-pattern34-target121 14 0 1 1 1 1 1 1 35
all-images-CVIU11-pattern34-target122 14 0 1 1 1 1 1 1 19
all-images-CVIU11-pattern34-target123 14 0 1 1 1 1 1 1 27
all-images-CVIU11-pattern34-target124 14 0 1 1 1 1 1 1 42
all-images-CVIU11-pattern34-target125 14 0 1 1 1 1 1 1 21
all-images-CVIU11-pattern34-target126 14 0 1 1 1 1 1 1 8
all-images-CVIU11-pattern34-target127 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern34-target128 14 0 1 1 1 1 1 1 31
all-images-CVIU11-pattern34-target129 14 0 1 1 1 1 1 1 17
all-images-CVIU11-pattern34-target13 14 0 1 1 1 1 1 1 31
all-images-CVIU11-pattern34-target130 14 0 1 1 1 1 1 1 7
all-images-CVIU11-pattern34-target131 14 0 1 1 1 1 1 1 18
all-images-CVIU11-pattern34-target132 14 0 1 1 1 1 1 1 31
all-images-CVIU11-pattern34-target133 14 0 1 1 1 1 1 1 18
all-images-CVIU11-pattern34-target134 14 0 1 1 1 1 1 1 16
all-images-CVIU11-pattern34-target135 14 0 1 1 1 1 1 1 22
all-images-CVIU11-pattern34-target136 14 0 1 1 1 1 1 1 22
all-images-CVIU11-pattern34-target137 14 0 1 1 1 1 1 1 11
all-images-CVIU11-pattern34-target138 14 0 2 2 2 2 2 2 80
all-images-CVIU11-pattern34-target139 14 0 1 1 1 1 1 1 23
all-images-CVIU11-pattern34-target14 14 0 1 1 1 1 1 1 9
all-images-CVIU11-pattern34-target140 14 0 1 1 1 1 1 1 11
all-images-CVIU11-pattern34-target141 14 0 1 1 1 1 1 1 5
all-images-CVIU11-pattern34-target142 14 0 1 1 1 1 1 1 24
all-images-CVIU11-pattern34-target143 14 0 1 1 1 1 1 1 20
all-images-CVIU11-pattern34-target144 14 0 1 1 1 1 1 1 12
all-images-CVIU11-pattern34-target145 14 0 1 1 1 1 1 1 16
all-images-CVIU11-pattern34-target146 14 0 1 1 1 1 1 1 39
all-images-CVIU11-pattern34-target15 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern34-target16 14 0 1 1 1 1 1 1 7
all-images-CVIU11-pattern34-target17 14 0 1 1 1 1 1 1 29
all-images-CVIU11-pattern34-target18 14 0 1 1 1 1 1 1 29
all-images-CVIU11-pattern34-target19 14 0 1 1 1 1 1 1 29
all-images-CVIU11-pattern34-target2 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern34-target20 14 0 1 1 1 1 1 1 18
all-images-CVIU11-pattern34-target21 14 0 1 1 1 1 1 1 16
all-images-CVIU11-pattern34-target22 14 0 1 1 1 1 1 1 24
all-images-CVIU11-pattern34-target23 14 0 1 1 1 1 1 1 31
all-images-CVIU11-pattern34-target24 14 0 1 1 1 1 1 1 11
all-images-CVIU11-pattern34-target25 14 0 1 1 1 1 1 1 4
all-images-CVIU11-pattern34-target26 14 0 1 1 1 1 1 1 7
all-images-CVIU11-pattern34-target27 14 0 1 1 1 1 1 1 26
all-images-CVIU11-pattern34-target28 14 0 1 1 1 1 1 1 15
all-images-CVIU11-pattern34-target29 14 0 1 1 1 1 1 1 46
all-images-CVIU11-pattern34-target3 14 0 1 1 1 1 1 1 27
all-images-CVIU11-pattern34-target30 14 0 1 1 1 1 1 1 33
all-images-CVIU11-pattern34-target31 14 0 1 1 1 1 1 1 37
all-images-CVIU11-pattern34-target32 14 0 1 1 1 1 1 1 52
all-images-CVIU11-pattern34-target33 14 0 1 1 1 1 1 1 50
all-images-CVIU11-pattern34-target34 14 0 1 1 1 1 1 1 28
all-images-CVIU11-pattern34-target35 14 0 1 1 1 1 1 1 35
all-images-CVIU11-pattern34-target36 14 0 1 1 1 1 1 1 20
all-images-CVIU11-pattern34-target37 14 0 1 1 1 1 1 1 55
all-images-CVIU11-pattern34-target38 14 0 1 1 1 1 1 1 40
all-images-CVIU11-pattern34-target39 14 0 1 1 1 1 1 1 18
all-images-CVIU11-pattern34-target4 14 0 1 1 1 1 1 1 34
all-images-CVIU11-pattern34-target40 14 0 1 1 1 1 1 1 37
all-images-CVIU11-pattern34-target41 14 0 1 1 1 1 1 1 17
all-images-CVIU11-pattern34-target42 14 0 1 1 1 1 1 1 29
all-images-CVIU11-pattern34-target43 14 0 1 1 1 1 1 1 38
all-images-CVIU11-pattern34-target44 14 0 1 1 1 1 1 1 38
all-images-CVIU11-pattern34-target45 14 0 1 1 1 1 1 1 32
all-images-CVIU11-pattern34-target46 14 0 1 1 1 1 1 1 41
all-images-CVIU11-pattern34-target47 14 0 1 1 1 1 1 1 69
all-images-CVIU11-pattern34-target48 14 0 1 1 1 1 1 1 24
all-images-CVIU11-pattern34-target49 14 0 1 1 1 1 1 1 30
all-images-CVIU11-pattern34-target5 14 0 1 1 1 1 1 1 31
all-images-CVIU11-pattern34-target50 14 0 1 1 1 1 1 1 43
all-images-CVIU11-pattern34-target51 14 0 2 2 2 2 2 2 75
all-images-CVIU11-pattern34-target52 14 0 1 1 1 1 1 1 32
all-images-CVIU11-pattern34-target53 14 0 1 1 1 1 1 1 14
all-images-CVIU11-pattern34-target54 14 0 1 1 1 1 1 1 22
all-images-CVIU11-pattern34-target55 14 0 1 1 1 1 1 1 17
all-images-CVIU11-pattern34-target56 14 0 1 1 1 1 1 1 13
all-images-CVIU11-pattern34-target57 14 0 1 1 1 1 1 1 62
all-images-CVIU11-pattern34-target58 14 0 1 1 1 1 1 1 17
all-images-CVIU11-pattern34-target59 14 0 1 1 1 1 1 1 29
all-images-CVIU11-pattern34-target6 14 0 1 1 1 1 1 1 50
all-images-CVIU11-pattern34-target60 14 0 1 1 1 1 1 1 16
all-images-CVIU11-pattern34-target61 14 0 1 1 1 1 1 1 33
all-images-CVIU11-pattern34-target62 14 0 2 2 2 2 2 2 33
all-images-CVIU11-pattern34-target63 14 0 1 1 1 1 1 1 34
all-images-CVIU11-pattern34-target64 14 0 1 1 1 1 1 1 25
all-images-CVIU11-pattern34-target65 14 0 1 1 1 1 1 1 25
all-images-CVIU11-pattern34-target66 14 0 1 1 1 1 1 1 12
all-images-CVIU11-pattern34-target67 14 0 1 1 1 1 1 1 36
all-images-CVIU11-pattern34-target68 14 0 1 1 1 1 1 1 34
all-images-CVIU11-pattern34-target69 14 0 1 1 1 1 1 1 32
all-images-CVIU11-pattern34-target7 14 0 1 1 1 1 1 1 37
all-images-CVIU11-pattern34-target70 14 0 1 1 1 1 1 1 21
all-images-CVIU11-pattern34-target71 14 0 1 1 1 1 1 1 29
all-images-CVIU11-pattern34-target72 14 0 1 1 1 1 1 1 24
all-images-CVIU11-pattern34-target73 14 0 1 1 1 1 1 1 35
all-images-CVIU11-pattern34-target74 14 0 1 1 1 1 1 1 34
all-images-CVIU11-pattern34-target75 14 0 1 1 1 1 1 1 25
all-images-CVIU11-pattern34-target76 14 0 1 1 1 1 1 1 21
all-images-CVIU11-pattern34-target77 14 0 1 1 1 1 1 1 35
all-images-CVIU11-pattern34-target78 14 0 1 1 1 1 1 1 43
all-images-CVIU11-pattern34-target79 14 0 1 1 1 1 1 1 17
all-images-CVIU11-pattern34-target8 14 0 1 1 1 1 1 1 17
all-images-CVIU11-pattern34-target80 14 0 1 1 1 1 1 1 18
all-images-CVIU11-pattern34-target81 14 0 1 1 1 1 1 1 23
all-images-CVIU11-pattern34-target82 14 0 1 1 1 1 1 1 24
all-images-CVIU11-pattern34-target83 14 0 1 1 1 1 1 1 42
all-images-CVIU11-pattern34-target84 14 0 1 1 1 1 1 1 5
all-images-CVIU11-pattern34-target85 14 0 1 1 1 1 1 1 42
all-images-CVIU11-pattern34-target86 14 0 1 1 1 1 1 1 22
all-images-CVIU11-pattern34-target87 14 0 1 1 1 1 1 1 26
all-images-CVIU11-pattern34-target88 14 0 1 1 1 1 1 1 41
all-images-CVIU11-pattern34-target89 14 0 1 1 1 1 1 1 17
all-images-CVIU11-pattern34-target9 14 0 1 1 1 1 1 1 16
all-images-CVIU11-pattern34-target90 14 0 1 1 1 1 1 1 24
all-images-CVIU11-pattern34-target91 14 0 1 1 1 1 1 1 5
all-images-CVIU11-pattern34-target92 14 0 1 1 1 1 1 1 53
all-images-CVIU11-pattern34-target93 14 0 1 1 1 1 1 1 36
all-images-CVIU11-pattern34-target94 14 0 1 1 1 1 1 1 37
all-images-CVIU11-pattern34-target95 14 0 1 1 1 1 1 1 9
all-images-CVIU11-pattern34-target96 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern34-target97 14 0 1 1 1 1 1 1 19
all-images-CVIU11-pattern34-target98 14 0 1 1 1 1 1 1 13
all-images-CVIU11-pattern34-target99 14 0 1 1 1 1 1 1 28
all-images-CVIU11-pattern35-target1 14 0 1 1 1 1 1 1 7
all-images-CVIU11-pattern35-target10 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target100 14 0 0 0 0 0 0 0 2
all-images-CVIU11-pattern35-target101 14 0 0 0 0 0 0 0 2
all-images-CVIU11-pattern35-target102 14 0 0 0 0 0 0 0 2
all-images-CVIU11-pattern35-target103 14 0 1 1 1 1 1 1 3
all-images-CVIU11-pattern35-target104 14 0 0 0 0 0 0 0 2
all-images-CVIU11-pattern35-target105 14 0 1 1 1 1 1 1 5
all-images-CVIU11-pattern35-target106 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern35-target107 14 0 1 1 1 1 1 1 4
all-images-CVIU11-pattern35-target108 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern35-target109 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern35-target11 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target110 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target111 14 0 1 1 1 1 1 1 4
all-images-CVIU11-pattern35-target112 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target113 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target114 14 0 0 0 0 0 0 0 2
all-images-CVIU11-pattern35-target115 14 0 1 1 1 1 1 1 4
all-images-CVIU11-pattern35-target116 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern35-target117 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target118 14 0 1 1 1 1 1 1 4
all-images-CVIU11-pattern35-target119 14 0 1 1 1 1 1 1 10
all-images-CVIU11-pattern35-target12 14 0 1 1 1 1 1 1 4
all-images-CVIU11-pattern35-target120 14 0 1 1 1 1 1 1 7
all-images-CVIU11-pattern35-target121 14 0 1 1 1 1 1 1 4
all-images-CVIU11-pattern35-target122 14 0 1 1 1 1 1 1 3
all-images-CVIU11-pattern35-target123 14 0 1 1 1 1 1 1 10
all-images-CVIU11-pattern35-target124 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target125 14 0 1 1 1 1 1 1 4
all-images-CVIU11-pattern35-target126 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target127 14 0 1 1 1 1 1 1 3
all-images-CVIU11-pattern35-target128 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern35-target129 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern35-target13 14 0 1 1 1 1 1 1 13
all-images-CVIU11-pattern35-target130 14 0 1 1 1 1 1 1 3
all-images-CVIU11-pattern35-target131 14 0 0 0 0 0 0 0 2
all-images-CVIU11-pattern35-target132 14 0 1 1 1 1 1 1 7
all-images-CVIU11-pattern35-target133 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target134 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern35-target135 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern35-target136 14 0 1 1 1 1 1 1 16
all-images-CVIU11-pattern35-target137 14 0 2 2 2 2 2 2 13
all-images-CVIU11-pattern35-target138 14 0 1 1 1 1 1 1 8
all-images-CVIU11-pattern35-target139 14 0 0 0 0 0 0 0 2
all-images-CVIU11-pattern35-target14 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target140 14 0 1 1 1 1 1 1 7
all-images-CVIU11-pattern35-target141 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target142 14 0 1 1 1 1 1 1 5
all-images-CVIU11-pattern35-target143 14 0 1 1 1 1 1 1 8
all-images-CVIU11-pattern35-target144 14 0 0 0 0 0 0 0 2
all-images-CVIU11-pattern35-target145 14 0 1 1 1 1 1 1 5
all-images-CVIU11-pattern35-target146 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern35-target15 14 0 1 1 1 1 1 1 3
all-images-CVIU11-pattern35-target16 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target17 14 0 1 1 1 1 1 1 11
all-images-CVIU11-pattern35-target18 14 0 1 1 1 1 1 1 4
all-images-CVIU11-pattern35-target19 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern35-target2 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern35-target20 14 0 1 1 1 1 1 1 4
all-images-CVIU11-pattern35-target21 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target22 14 0 1 1 1 1 1 1 8
all-images-CVIU11-pattern35-target23 14 0 1 1 1 1 1 1 5
all-images-CVIU11-pattern35-target24 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern35-target25 14 0 0 0 0 0 0 0 1
all-images-CVIU11-pattern35-target26 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target27 14 0 1 1 1 1 1 1 4
all-images-CVIU11-pattern35-target28 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target29 14 0 1 1 1 1 1 1 8
all-images-CVIU11-pattern35-target3 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern35-target30 14 0 1 1 1 1 1 1 5
all-images-CVIU11-pattern35-target31 14 0 1 1 1 1 1 1 7
all-images-CVIU11-pattern35-target32 14 0 1 1 1 1 1 1 10
all-images-CVIU11-pattern35-target33 14 0 1 1 1 1 1 1 14
all-images-CVIU11-pattern35-target34 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target35 14 0 1 1 1 1 1 1 5
all-images-CVIU11-pattern35-target36 14 0 1 1 1 1 1 1 13
all-images-CVIU11-pattern35-target37 14 0 1 1 1 1 1 1 7
all-images-CVIU11-pattern35-target38 14 0 1 1 1 1 1 1 7
all-images-CVIU11-pattern35-target39 14 0 1 1 1 1 1 1 4
all-images-CVIU11-pattern35-target4 14 0 1 1 1 1 1 1 3
all-images-CVIU11-pattern35-target40 14 0 1 1 1 1 1 1 13
all-images-CVIU11-pattern35-target41 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target42 14 0 1 1 1 1 1 1 10
all-images-CVIU11-pattern35-target43 14 0 1 1 1 1 1 1 9
all-images-CVIU11-pattern35-target44 14 0 1 1 1 1 1 1 4
all-images-CVIU11-pattern35-target45 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target46 14 0 1 1 1 1 1 1 14
all-images-CVIU11-pattern35-target47 14 0 1 1 1 1 1 1 8
all-images-CVIU11-pattern35-target48 14 0 1 1 1 1 1 1 4
all-images-CVIU11-pattern35-target49 14 0 1 1 1 1 1 1 8
all-images-CVIU11-pattern35-target5 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern35-target50 14 0 1 1 1 1 1 1 10
all-images-CVIU11-pattern35-target51 14 0 1 1 1 1 1 1 14
all-images-CVIU11-pattern35-target52 14 0 1 1 1 1 1 1 24
all-images-CVIU11-pattern35-target53 14 0 1 1 1 1 1 1 8
all-images-CVIU11-pattern35-target54 14 0 1 1 1 1 1 1 7
all-images-CVIU11-pattern35-target55 14 0 1 1 1 1 1 1 3
all-images-CVIU11-pattern35-target56 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target57 14 0 1 1 1 1 1 1 9
all-images-CVIU11-pattern35-target58 14 0 1 1 1 1 1 1 11
all-images-CVIU11-pattern35-target59 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern35-target6 14 0 1 1 1 1 1 1 12
all-images-CVIU11-pattern35-target60 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target61 14 0 1 1 1 1 1 1 4
all-images-CVIU11-pattern35-target62 14 0 1 1 1 1 1 1 9
all-images-CVIU11-pattern35-target63 14 0 1 1 1 1 1 1 9
all-images-CVIU11-pattern35-target64 14 0 1 1 1 1 1 1 8
all-images-CVIU11-pattern35-target65 14 0 1 1 1 1 1 1 9
all-images-CVIU11-pattern35-target66 14 0 1 1 1 1 1 1 5
all-images-CVIU11-pattern35-target67 14 0 1 1 1 1 1 1 5
all-images-CVIU11-pattern35-target68 14 0 1 1 1 1 1 1 3
all-images-CVIU11-pattern35-target69 14 0 1 1 1 1 1 1 7
all-images-CVIU11-pattern35-target7 14 0 1 1 1 1 1 1 18
all-images-CVIU11-pattern35-target70 14 0 1 1 1 1 1 1 3
all-images-CVIU11-pattern35-target71 14 0 1 1 1 1 1 1 9
all-images-CVIU11-pattern35-target72 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern35-target73 14 0 0 0 0 0 0 0 2
all-images-CVIU11-pattern35-target74 14 0 1 1 1 1 1 1 9
all-images-CVIU11-pattern35-target75 14 0 1 1 1 1 1 1 7
all-images-CVIU11-pattern35-target76 14 0 1 1 1 1 1 1 4
all-images-CVIU11-pattern35-target77 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern35-target78 14 0 1 1 1 1 1 1 11
all-images-CVIU11-pattern35-target79 14 0 1 1 1 1 1 1 5
all-images-CVIU11-pattern35-target8 14 0 1 1 1 1 1 1 3
all-images-CVIU11-pattern35-target80 14 0 1 1 1 1 1 1 5
all-images-CVIU11-pattern35-target81 14 0 1 1 1 1 1 1 7
all-images-CVIU11-pattern35-target82 14 0 1 1 1 1 1 1 7
all-images-CVIU11-pattern35-target83 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern35-target84 14 1 2 2 2 2 2 2 5
all-images-CVIU11-pattern35-target85 14 0 1 1 1 1 1 1 4
all-images-CVIU11-pattern35-target86 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target87 14 0 1 1 1 1 1 1 6
all-images-CVIU11-pattern35-target88 14 0 1 1 1 1 1 1 14
all-images-CVIU11-pattern35-target89 14 0 1 1 1 1 1 1 3
all-images-CVIU11-pattern35-target9 14 0 1 1 1 1 1 1 1
all-images-CVIU11-pattern35-target90 14 0 1 1 1 1 1 1 5
all-images-CVIU11-pattern35-target91 14 0 1 1 1 1 1 1 3
all-images-CVIU11-pattern35-target92 14 0 1 1 1 1 1 1 9
